0,1,2,3,4,5,6,7,8,9,10,11
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
0.5864672660827637,0.6114286184310913,0.6468771696090698,0.6227278113365173,0.6289854049682617,0.6685104370117188,0.6239448189735413,0.6263384222984314,0.6514592170715332,0.6256384253501892,0.6800069808959961,0.6373366117477417
